frame_id,steering_angle,label
HMB_1/center/1479424215930775951.jpg, 0.00349065847695, 1
HMB_1/center/1479424215980916687.jpg, 0.00349065847695, 1
HMB_1/center/1479424216030737492.jpg, 0.00523598771542, 1
HMB_1/center/1479424216080827865.jpg, 0.00623351662237, 1
HMB_1/center/1479424216130778849.jpg, 0.0142974665448, 1
HMB_1/center/1479424216180687241.jpg, 0.0238374389065, 2
HMB_1/center/1479424216230735818.jpg, 0.0331612564623, 2
HMB_1/center/1479424216280736012.jpg, 0.0322000511415, 2
HMB_1/center/1479424216330780633.jpg, 0.029587548536, 2
HMB_1/center/1479424216430781730.jpg, 0.0279923641137, 2
HMB_1/center/1479424216480762377.jpg, 0.0332766252061, 2
HMB_1/center/1479424216530765955.jpg, 0.0366117483363, 2
HMB_1/center/1479424216580819669.jpg, 0.033986320753, 2
HMB_1/center/1479424216630792775.jpg, 0.0331612564623, 2
HMB_1/center/1479424216680854175.jpg, 0.0331612564623, 2
HMB_1/center/1479424216730862316.jpg, 0.0313504080737, 2
HMB_1/center/1479424216780885293.jpg, 0.0270326451582, 2
HMB_1/center/1479424216830915255.jpg, 0.024395335363, 2
HMB_1/center/1479424216930863448.jpg, 0.0069813169539, 1
HMB_1/center/1479424216980850063.jpg, 0.0069813169539, 1
HMB_1/center/1479424217030843881.jpg, 0.0069813169539, 1
HMB_1/center/1479424217080912028.jpg, 0.0157079640776, 1
HMB_1/center/1479424217131110240.jpg, 0.0191921367411, 1
HMB_1/center/1479424217180921434.jpg, 0.0174532923847, 1
HMB_1/center/1479424217230878765.jpg, 0.0157079640776, 1
HMB_1/center/1479424217280910319.jpg, 0.0166329277221, 1
HMB_1/center/1479424217330970388.jpg, 0.0191986225545, 1
HMB_1/center/1479424217430969417.jpg, 0.0174532923847, 1
HMB_1/center/1479424217480951876.jpg, 0.0174532923847, 1
HMB_1/center/1479424217531074057.jpg, 0.0157079640776, 1
HMB_1/center/1479424217580979521.jpg, 0.0157079640776, 1
HMB_1/center/1479424217630965458.jpg, 0.0139626339078, 1
HMB_1/center/1479424217680948110.jpg, 0.0157079640776, 1
HMB_1/center/1479424217734361638.jpg, 0.0139626339078, 1
HMB_1/center/1479424217781076117.jpg, 0.0139626339078, 1
HMB_1/center/1479424217831057340.jpg, 0.0139626339078, 1
HMB_1/center/1479424217931011152.jpg, 0.0106029080074, 1
HMB_1/center/1479424217981167588.jpg, 0.0112164833868, 1
HMB_1/center/1479424218031072919.jpg, 0.0122173046693, 1
HMB_1/center/1479424218081022005.jpg, 0.00976207508568, 1
HMB_1/center/1479424218131058875.jpg, 0.00872664619237, 1
HMB_1/center/1479424218181091919.jpg, 0.00872664619237, 1
HMB_1/center/1479424218231056575.jpg, 0.0118649670517, 1
HMB_1/center/1479424218281119756.jpg, 0.0198967226555, 1
HMB_1/center/1479424218331349662.jpg, 0.0310936865792, 2
HMB_1/center/1479424218431158000.jpg, 0.0333528930909, 2
HMB_1/center/1479424218481117250.jpg, 0.0324923773231, 2
HMB_1/center/1479424218531217298.jpg, 0.0281266091967, 2
HMB_1/center/1479424218581217570.jpg, 0.0231122685046, 2
HMB_1/center/1479424218631187931.jpg, 0.0126564728877, 1
HMB_1/center/1479424218681141521.jpg, 0.0069813169539, 1
HMB_1/center/1479424218731231871.jpg, 0.0069813169539, 1
HMB_1/center/1479424218781192959.jpg, 0.0117029367671, 1
HMB_1/center/1479424218831165765.jpg, 0.0204233413734, 2
HMB_1/center/1479424218931253244.jpg, 0.0226892810315, 2
HMB_1/center/1479424218981271764.jpg, 0.0191986225545, 1
HMB_1/center/1479424219031211609.jpg, 0.0206625202911, 2
HMB_1/center/1479424219081154953.jpg, 0.0232719188813, 2
HMB_1/center/1479424219131202790.jpg, 0.0244346093386, 2
HMB_1/center/1479424219181246073.jpg, 0.0261799395084, 2
HMB_1/center/1479424219231243131.jpg, 0.0261799395084, 2
HMB_1/center/1479424219281300036.jpg, 0.0261799395084, 2
HMB_1/center/1479424219331302747.jpg, 0.0261799395084, 2
HMB_1/center/1479424219431282688.jpg, 0.0279252678156, 2
HMB_1/center/1479424219481309700.jpg, 0.0296705979854, 2
HMB_1/center/1479424219531345305.jpg, 0.0296705979854, 2
HMB_1/center/1479424219581350087.jpg, 0.0331612564623, 2
HMB_1/center/1479424219631327374.jpg, 0.0331612564623, 2
HMB_1/center/1479424219681364208.jpg, 0.0336744652476, 2
HMB_1/center/1479424219731299498.jpg, 0.0383972451091, 2
HMB_1/center/1479424219781344979.jpg, 0.0383972451091, 2
HMB_1/center/1479424219831397334.jpg, 0.0383972451091, 2
HMB_1/center/1479424219931489503.jpg, 0.0383972451091, 2
HMB_1/center/1479424219981403661.jpg, 0.0361794085941, 2
HMB_1/center/1479424220031371306.jpg, 0.0314159281552, 2
HMB_1/center/1479424220082076483.jpg, 0.0279252678156, 2
HMB_1/center/1479424220131542117.jpg, 0.0279252678156, 2
HMB_1/center/1479424220181493402.jpg, 0.0296705979854, 2
HMB_1/center/1479424220231483220.jpg, 0.0279252678156, 2
HMB_1/center/1479424220281430852.jpg, 0.0271039815969, 2
HMB_1/center/1479424220331478867.jpg, 0.0166060843016, 1
HMB_1/center/1479424220431408088.jpg, 0.00222091516953, 1
HMB_1/center/1479424220482160072.jpg, 0.00216770844257, 1
HMB_1/center/1479424220531471932.jpg, 0.00650625599951, 1
HMB_1/center/1479424220581417482.jpg, 0.00872664619237, 1
HMB_1/center/1479424220631476335.jpg, 0.00872664619237, 1
HMB_1/center/1479424220683315479.jpg, 0.0104719754308, 1
HMB_1/center/1479424220731536706.jpg, 0.0104719754308, 1
HMB_1/center/1479424220781546160.jpg, 0.0122173046693, 1
HMB_1/center/1479424220831545500.jpg, 0.0122173046693, 1
HMB_1/center/1479424220931547203.jpg, 0.0104719754308, 1
HMB_1/center/1479424220981547886.jpg, 0.00872664619237, 1
HMB_1/center/1479424221031555584.jpg, 0.00872664619237, 1
HMB_1/center/1479424221081629093.jpg, 0.00840017106959, 1
HMB_1/center/1479424221131588304.jpg, 0.0069813169539, 1
HMB_1/center/1479424221181583547.jpg, 0.0069813169539, 1
HMB_1/center/1479424221231555810.jpg, 0.0069813169539, 1
HMB_1/center/1479424221281695234.jpg, 0.0069813169539, 1
HMB_1/center/1479424221331664688.jpg, 0.0069813169539, 1
HMB_1/center/1479424221431583431.jpg, 0.00523598771542, 1
HMB_1/center/1479424221481834472.jpg, 0.00494754425852, 1
HMB_1/center/1479424221531631336.jpg, 0.00349065847695, 1
HMB_1/center/1479424221581655547.jpg, 0.00349065847695, 1
HMB_1/center/1479424221631767460.jpg, 0.00349065847695, 1
HMB_1/center/1479424221681674117.jpg, 0.00324640347683, 1
HMB_1/center/1479424221731706724.jpg, -0.00160143633072, 1
HMB_1/center/1479424221781707894.jpg, -0.0258420344986, 0
HMB_1/center/1479424221831700915.jpg, -0.0469273756073, 0
HMB_1/center/1479424221931709590.jpg, -0.0427970828143, 0
HMB_1/center/1479424221981732600.jpg, -0.0179797353789, 1
HMB_1/center/1479424222031762231.jpg, 0.00107132875429, 1
HMB_1/center/1479424222081731370.jpg, 0.00717256002751, 1
HMB_1/center/1479424222131803598.jpg, 0.0115304172363, 1
HMB_1/center/1479424222181769082.jpg, 0.0104719754308, 1
HMB_1/center/1479424222231726774.jpg, 0.00872664619237, 1
HMB_1/center/1479424222282223976.jpg, 0.0104719754308, 1
HMB_1/center/1479424222331799263.jpg, 0.00872664619237, 1
HMB_1/center/1479424222431807438.jpg, 0.00523598771542, 1
HMB_1/center/1479424222483862745.jpg, 0.00523598771542, 1
HMB_1/center/1479424222531879662.jpg, 0.00523598771542, 1
HMB_1/center/1479424222581863902.jpg, 0.00523598771542, 1
HMB_1/center/1479424222631862937.jpg, 0.00424184978568, 1
HMB_1/center/1479424222681850139.jpg, 0.00338592887416, 1
HMB_1/center/1479424222731823106.jpg, 0.00174532923847, 1
HMB_1/center/1479424222781818843.jpg, 0.00174532923847, 1
HMB_1/center/1479424222831813010.jpg, 0.00174532923847, 1
HMB_1/center/1479424222931933006.jpg, -0.00444056099794, 1
HMB_1/center/1479424222982542072.jpg, -0.0144763509462, 1
HMB_1/center/1479424223031876532.jpg, -0.0326113775859, 0
HMB_1/center/1479424223081991175.jpg, -0.0560497315756, 0
HMB_1/center/1479424223131923453.jpg, -0.065499652981, 0
HMB_1/center/1479424223181928721.jpg, -0.0627464881094, 0
HMB_1/center/1479424223231966729.jpg, -0.0513858753751, 0
HMB_1/center/1479424223281810309.jpg, -0.0366032369859, 0
HMB_1/center/1479424223331890073.jpg, -0.0279252678156, 0
HMB_1/center/1479424223432157891.jpg, -0.0252795925188, 0
HMB_1/center/1479424223481976797.jpg, -0.0244372432602, 0
HMB_1/center/1479424223532026231.jpg, -0.025313605905, 0
HMB_1/center/1479424223581851052.jpg, -0.0279004655118, 0
HMB_1/center/1479424223632016516.jpg, -0.0296705979854, 0
HMB_1/center/1479424223682000915.jpg, -0.0279252678156, 0
HMB_1/center/1479424223732020096.jpg, -0.0218424275907, 0
HMB_1/center/1479424223782040788.jpg, -0.0174858164187, 1
HMB_1/center/1479424223832003182.jpg, -0.0139626339078, 1
HMB_1/center/1479424223932123206.jpg, -0.0182790959927, 1
HMB_1/center/1479424223982108351.jpg, -0.0191986225545, 1
HMB_1/center/1479424224032113054.jpg, -0.0148991171904, 1
HMB_1/center/1479424224082123071.jpg, -0.0105430979313, 1
HMB_1/center/1479424224132074571.jpg, -0.00269841210721, 1
HMB_1/center/1479424224182060248.jpg, 0.00165653413504, 1
HMB_1/center/1479424224232134510.jpg, 0.00680199100685, 1
HMB_1/center/1479424224282140069.jpg, 0.0138664227255, 1
HMB_1/center/1479424224332116361.jpg, 0.0132069774933, 1
HMB_1/center/1479424224432685891.jpg, 0.00777263176549, 1
HMB_1/center/1479424224482831090.jpg, 0.0104022569765, 1
HMB_1/center/1479424224532127930.jpg, 0.0104719754308, 1
HMB_1/center/1479424224582188217.jpg, 0.0138258324616, 1
HMB_1/center/1479424224632192100.jpg, 0.0139626339078, 1
HMB_1/center/1479424224682493542.jpg, 0.0139626339078, 1
HMB_1/center/1479424224732183903.jpg, 0.0125335720841, 1
HMB_1/center/1479424224782201279.jpg, 0.00872664619237, 1
HMB_1/center/1479424224832196329.jpg, 0.00942544770837, 1
HMB_1/center/1479424224932216723.jpg, 0.017812968665, 1
HMB_1/center/1479424224982232144.jpg, 0.0242330014774, 2
HMB_1/center/1479424225032188781.jpg, 0.0244346093386, 2
HMB_1/center/1479424225082276480.jpg, 0.0261799395084, 2
HMB_1/center/1479424225132239048.jpg, 0.0303170414894, 2
HMB_1/center/1479424225182312042.jpg, 0.0331612564623, 2
HMB_1/center/1479424225232312596.jpg, 0.0331612564623, 2
HMB_1/center/1479424225283166431.jpg, 0.0331612564623, 2
HMB_1/center/1479424225332311551.jpg, 0.0331612564623, 2
HMB_1/center/1479424225432294218.jpg, 0.0349065847695, 2
HMB_1/center/1479424225482314249.jpg, 0.0349065847695, 2
HMB_1/center/1479424225532334717.jpg, 0.0383972451091, 2
HMB_1/center/1479424225582314073.jpg, 0.0480447511383, 2
HMB_1/center/1479424225632389908.jpg, 0.061682705789, 2
HMB_1/center/1479424225682378175.jpg, 0.0712746510425, 2
HMB_1/center/1479424225732407123.jpg, 0.072719060176, 2
HMB_1/center/1479424225782421966.jpg, 0.069813169539, 2
HMB_1/center/1479424225832425500.jpg, 0.069813169539, 2
HMB_1/center/1479424225932385213.jpg, 0.0738568939489, 2
HMB_1/center/1479424225982879292.jpg, 0.0782492535805, 2
HMB_1/center/1479424226032447625.jpg, 0.0837758034468, 2
HMB_1/center/1479424226082427293.jpg, 0.0851810585327, 2
HMB_1/center/1479424226132608576.jpg, 0.0872664600611, 2
HMB_1/center/1479424226182456201.jpg, 0.090757124126, 2
HMB_1/center/1479424226232441932.jpg, 0.0935276914581, 2
HMB_1/center/1479424226282453673.jpg, 0.0994837656617, 2
HMB_1/center/1479424226332512820.jpg, 0.103480178681, 2
HMB_1/center/1479424226432529107.jpg, 0.104719758034, 2
HMB_1/center/1479424226482507388.jpg, 0.104719758034, 2
HMB_1/center/1479424226532527329.jpg, 0.104719758034, 2
HMB_1/center/1479424226582516691.jpg, 0.106465086341, 2
HMB_1/center/1479424226632526336.jpg, 0.108210414648, 2
HMB_1/center/1479424226682591140.jpg, 0.109955742955, 2
HMB_1/center/1479424226732570189.jpg, 0.11344639957, 2
HMB_1/center/1479424226782568042.jpg, 0.11213113428, 2
HMB_1/center/1479424226832711335.jpg, 0.111256608497, 2
HMB_1/center/1479424226934786919.jpg, 0.109955742955, 2
HMB_1/center/1479424226982600089.jpg, 0.108210414648, 2
HMB_1/center/1479424227032634478.jpg, 0.106053092267, 2
HMB_1/center/1479424227082659041.jpg, 0.100409082128, 2
HMB_1/center/1479424227132601729.jpg, 0.0921053525425, 2
HMB_1/center/1479424227182467332.jpg, 0.087761326798, 2
HMB_1/center/1479424227232657828.jpg, 0.0830037660046, 2
HMB_1/center/1479424227282648729.jpg, 0.0750491544604, 2
